,Close,MA_20,StdDev,Upper_Band,Lower_Band,TP,SMA,MAD,CCI,Decision
2024-03-27,90.10199737548828,90.14645004272461,0.3721255527122822,90.89070114814918,89.40219893730004,90.10199737548828,90.14645004272461,0.29320487976074217,-10.10730500633821,NEUTRAL
2024-03-28,90.06500244140625,90.16080017089844,0.3625807189185278,90.8859616087355,89.43563873306138,90.06500244140625,90.16080017089844,0.27741973876953097,-23.02112794066544,NEUTRAL
2024-03-29,89.86399841308594,90.17765007019042,0.3386149469112064,90.85487996401284,89.50042017636801,89.86399841308594,90.17765007019042,0.2595500946044922,-80.56290831061223,NEUTRAL
2024-03-31,89.86799621582031,90.18559989929199,0.32875601619423067,90.84311193168045,89.52808786690352,89.86799621582031,90.18559989929199,0.2516002655029297,-84.15563018499697,NEUTRAL
2024-04-01,88.91960144042969,90.13502998352051,0.4316622938482961,90.9983545712171,89.27170539582391,88.91960144042969,90.13502998352051,0.30576694488525363,-265.00107645643686,BUY
2024-04-02,89.66200256347656,90.12178001403808,0.4423193908867768,91.00641879581164,89.23714123226452,89.66200256347656,90.12178001403808,0.32106369018554803,-95.46962479538037,NEUTRAL
2024-04-03,90.11799621582031,90.11387977600097,0.44082842850351217,90.995536633008,89.23222291899394,90.11799621582031,90.11387977600097,0.3147434997558605,0.8719141825083286,NEUTRAL
2024-04-04,90.33100128173828,90.1005298614502,0.4292876431359943,90.95910514772218,89.24195457517821,90.33100128173828,90.1005298614502,0.3042103195190421,50.507035319612534,NEUTRAL
2024-04-07,89.23760223388672,90.04110984802246,0.4628041884959877,90.96671822501443,89.11550147103048,89.23760223388672,90.04110984802246,0.3453563308715829,-155.10697064833698,NEUTRAL
2024-04-08,90.36699676513672,90.03940963745117,0.4614730114092797,90.96235566026974,89.11646361463261,90.36699676513672,90.03940963745117,0.3441661834716797,63.45522278048039,NEUTRAL
2024-04-09,90.26899719238281,90.03385963439942,0.45781425419140803,90.94948814278223,89.11823112601661,90.26899719238281,90.03385963439942,0.3402811813354475,46.067305683412705,NEUTRAL
2024-04-10,89.52899932861328,89.97750968933106,0.4464246919186424,90.87035907316834,89.08466030549377,89.52899932861328,89.97750968933106,0.3461365127563468,-86.3840987950502,NEUTRAL
2024-04-11,89.30699920654297,89.93430976867675,0.4679983789336131,90.87030652654398,88.99831301080953,89.30699920654297,89.93430976867675,0.37862762451171933,-110.45338859303959,NEUTRAL
2024-04-14,88.88899993896484,89.91370964050293,0.5049509831352331,90.92361160677339,88.90380767423247,88.88899993896484,89.91370964050293,0.4033477783203125,-169.3674386580817,BUY
2024-04-15,88.64399719238281,89.84680938720703,0.5786794109940363,91.0041682091951,88.68945056521896,88.64399719238281,89.84680938720703,0.47394638061523436,-169.19103707650595,BUY
2024-04-16,88.77899932861328,89.77930946350098,0.6212038642756554,91.0217171920523,88.53690173494967,88.77899932861328,89.77930946350098,0.5267274475097651,-126.60692477889187,NEUTRAL
2024-04-17,89.10700225830078,89.69900970458984,0.5975059259958244,90.89402155658149,88.50399785259819,89.10700225830078,89.69900970458984,0.5216883850097659,-75.65275405776669,NEUTRAL
2024-04-18,88.86199951171875,89.62505950927735,0.6053407395238818,90.83574098832511,88.41437803022959,88.86199951171875,89.62505950927735,0.5351335144042964,-95.06163440451901,NEUTRAL
2024-04-21,87.87940216064453,89.50637969970703,0.700887604631585,90.90815490897019,88.10460449044386,87.87940216064453,89.50637969970703,0.5932814025878912,-182.82246636707018,BUY
2024-04-22,88.74500274658203,89.42722969055175,0.6925529014913736,90.8123354935345,88.042123887569,88.74500274658203,89.42722969055175,0.5902690887451172,-77.05264790561928,NEUTRAL
2024-04-23,89.05000305175781,89.37462997436523,0.6784120317422848,90.7314540378498,88.01780591088067,89.05000305175781,89.37462997436523,0.570132064819336,-37.95926624009942,NEUTRAL
2024-04-24,89.08999633789062,89.32587966918945,0.6609994478105361,90.64787856481053,88.00388077356837,89.08999633789062,89.32587966918945,0.5400950622558582,-29.116273261672326,NEUTRAL
2024-04-25,89.28500366210938,89.29692993164062,0.6487568050327565,90.59444354170613,87.99941632157511,89.28500366210938,89.29692993164062,0.5075549316406238,-1.5664996749144986,NEUTRAL
2024-04-28,89.09600067138672,89.25833015441894,0.6358284881333908,90.52998713068573,87.98667317815216,89.09600067138672,89.25833015441894,0.48013549804687444,-22.539398939474083,NEUTRAL
2024-04-29,89.34400177001953,89.27955017089843,0.6309923747211694,90.54153492034077,88.0175654214561,89.34400177001953,89.27955017089843,0.46960464477539005,9.14976741082936,NEUTRAL
2024-04-30,88.98300170898438,89.24560012817383,0.6275891721845982,90.50077847254303,87.99042178380463,88.98300170898438,89.24560012817383,0.4585194396972668,-38.180630445801384,NEUTRAL
2024-05-01,88.97799682617188,89.1886001586914,0.5951139596707482,90.3788280780329,87.9983722393499,88.97799682617188,89.1886001586914,0.4160800170898426,-33.74404343224375,NEUTRAL
2024-05-02,89.35399627685547,89.13974990844727,0.5332916890157148,90.2063332864787,88.07316653041585,89.35399627685547,89.13974990844727,0.35745971679687616,39.957205122862625,NEUTRAL
2024-05-05,88.65499877929688,89.11061973571778,0.5434799045452129,90.1975795448082,88.02365992662735,88.65499877929688,89.11061973571778,0.36806560516357506,-82.52531614455255,NEUTRAL
2024-05-06,89.78900146484375,89.08171997070312,0.4854218094252084,90.05256358955354,88.1108763518527,89.78900146484375,89.08171997070312,0.33527984619140627,140.63505499956878,NEUTRAL
2024-05-07,89.64900207519531,89.05072021484375,0.4211522050116888,89.89302462486712,88.20841580482038,89.64900207519531,89.05072021484375,0.30428009033203124,131.08139054792485,NEUTRAL
2024-05-08,89.62200164794922,89.05537033081055,0.42718130684946626,89.90973294450949,88.20100771711161,89.62200164794922,89.05537033081055,0.3089302062988281,122.27817277938166,NEUTRAL
2024-05-09,89.91300201416016,89.0856704711914,0.46572222083168774,90.01711491285478,88.15422602952803,89.91300201416016,89.0856704711914,0.3392303466796875,162.58992374286683,NEUTRAL
2024-05-12,89.00469970703125,89.09145545959473,0.4638655770086325,90.01918661361199,88.16372430557746,89.00469970703125,89.09145545959473,0.33359127044677733,-17.337734377218556,NEUTRAL
2024-05-13,90.0530014038086,89.16190567016602,0.4980668553562519,90.15803938087852,88.16577195945352,90.0530014038086,89.16190567016602,0.3713764953613293,159.96268742058908,NEUTRAL
2024-05-14,90.25700378417969,89.23580589294434,0.5456400881469133,90.32708606923816,88.14452571665052,90.25700378417969,89.23580589294434,0.4143761062622076,164.29484805431898,NEUTRAL
2024-05-15,90.72599792480469,89.31675567626954,0.6378320013584491,90.59241967898643,88.04109167355264,90.72599792480469,89.31675567626954,0.48562072753906305,193.46267139744248,SELL
2024-05-16,90.62799835205078,89.40505561828613,0.6915421427038148,90.78813990369376,88.0219713328785,90.62799835205078,89.40505561828613,0.5396563720703114,151.0767217878563,NEUTRAL
2024-05-19,89.31079864501953,89.47662544250488,0.5922837725366262,90.66119298757813,88.29205789743163,89.31079864501953,89.47662544250488,0.4824005126953125,-22.91689071926684,NEUTRAL
2024-05-20,90.39399719238281,89.55907516479492,0.5998044111543934,90.75868398710371,88.35946634248613,90.39399719238281,89.55907516479492,0.49993293762207003,111.33787017637451,NEUTRAL
2024-05-21,90.3550033569336,89.62432518005372,0.6123611456833131,90.84904747142035,88.39960288868708,90.3550033569336,89.62432518005372,0.5145080947875982,94.67660266602405,NEUTRAL
2024-05-22,90.052001953125,89.67242546081543,0.6059296751178236,90.88428481105107,88.46056611057979,90.052001953125,89.67242546081543,0.5115178298950198,49.470610814285656,NEUTRAL
2024-05-23,89.99299621582031,89.70782508850098,0.6027774285328945,90.91337994556677,88.50227023143519,89.99299621582031,89.70782508850098,0.508175277709961,37.41112431448512,NEUTRAL
2024-05-26,89.10479736328125,89.7082649230957,0.6023105244561808,90.91288597200806,88.50364387418334,89.10479736328125,89.7082649230957,0.5077354431152343,-79.23648269944734,NEUTRAL
2024-05-27,90.21099853515625,89.75161476135254,0.6059030085666249,90.9634207784858,88.53980874421929,90.21099853515625,89.75161476135254,0.5103239822387693,60.01204330216677,NEUTRAL
2024-05-28,90.15899658203125,89.81041450500489,0.5840555302766961,90.97852556555827,88.6423034444515,90.15899658203125,89.81041450500489,0.4826437759399411,48.148979213155194,NEUTRAL
2024-05-29,90.01599884033203,89.8623146057129,0.5513986858467729,90.96511197740644,88.75951723401936,90.01599884033203,89.8623146057129,0.4409220886230457,23.23679376842214,NEUTRAL
2024-05-30,90.15699768066406,89.90246467590332,0.5415853790299822,90.98563543396328,88.81929391784335,90.15699768066406,89.90246467590332,0.4181953048706063,40.57641677564984,NEUTRAL
2024-06-02,90.4280014038086,89.99111480712891,0.46655628117975384,90.92422736948842,89.0580022447694,90.4280014038086,89.99111480712891,0.35445007324218664,82.17172265070484,NEUTRAL
2024-06-03,90.53399658203125,90.02836456298829,0.4791407022674367,90.98664596752316,89.07008315845341,90.53399658203125,90.02836456298829,0.3613619995117176,93.28263988764492,NEUTRAL
2024-06-04,90.92400360107422,90.09211463928223,0.5098458169241986,91.11180627313063,89.07242300543383,90.92400360107422,90.09211463928223,0.37597339630126925,147.50847976229198,NEUTRAL
2024-06-05,90.46600341796875,90.1343147277832,0.5037795063049842,91.14187374039318,89.12675571517323,90.46600341796875,90.1343147277832,0.36272216796874945,60.96285614285383,NEUTRAL
2024-06-06,90.83699798583984,90.18051452636719,0.5243631749005079,91.2292408761682,89.13178817656618,90.83699798583984,90.18051452636719,0.37743423461914033,115.9554697231064,NEUTRAL
2024-06-09,89.84420013427734,90.2224895477295,0.4541914085975492,91.1308723649246,89.31410673053439,89.84420013427734,90.2224895477295,0.3324108123779297,-75.8678517396441,NEUTRAL
2024-06-10,89.87100219726562,90.21338958740235,0.45955744261992204,91.1325044726422,89.2942747021625,89.87100219726562,90.21338958740235,0.3415107727050781,-66.83779205063819,NEUTRAL
2024-06-11,89.71700286865234,90.18638954162597,0.4725399089373645,91.1314693595007,89.24130972375124,89.71700286865234,90.18638954162597,0.36391029357910154,-85.98944689677094,NEUTRAL
2024-06-12,90.24500274658203,90.16233978271484,0.4555664968364474,91.07347277638773,89.25120678904194,90.24500274658203,90.16233978271484,0.33986053466796873,16.215075584450517,NEUTRAL
2024-06-13,89.60900115966797,90.1113899230957,0.45772341639511094,91.02683675588592,89.19594309030548,89.60900115966797,90.1113899230957,0.34847099304199247,-96.11297610782604,NEUTRAL
2024-06-16,88.37229919433594,90.06446495056153,0.5767492796423529,91.21796350984623,88.91096639127683,88.37229919433594,90.06446495056153,0.40008846282958926,-281.96526742409304,BUY
2024-06-17,89.62999725341797,90.02626495361328,0.5790709794651515,91.18440691254358,88.86812299468298,89.62999725341797,90.02626495361328,0.4079089355468753,-64.76407937538666,NEUTRAL
2024-06-18,89.4540023803711,89.98121490478516,0.5871414320266379,91.15549776883844,88.80693204073188,89.4540023803711,89.98121490478516,0.42474166870117075,-82.75030263709012,NEUTRAL
2024-06-19,89.61100006103516,89.95916481018067,0.5925986595061957,91.14436212919306,88.77396749116828,89.61100006103516,89.95916481018067,0.4419180679321286,-52.52327288852151,NEUTRAL
2024-06-20,89.39700317382812,89.92936515808105,0.6056493257477763,91.14066380957661,88.7180665065855,89.39700317382812,89.92936515808105,0.46833457946777346,-75.78086373747567,NEUTRAL
2024-06-23,88.19149780273438,89.88370018005371,0.6984183673803208,91.28053691481435,88.48686344529307,88.19149780273438,89.88370018005371,0.5139995574951172,-219.48169055060046,BUY
2024-06-24,89.51799774169922,89.84905014038085,0.6985163848121051,91.24608291000506,88.45201737075665,89.51799774169922,89.84905014038085,0.5146499633789062,-42.883826838747964,NEUTRAL
2024-06-25,89.24800109863281,89.80350036621094,0.7068936930619376,91.21728775233481,88.38971298008707,89.24800109863281,89.80350036621094,0.5287200927734375,-70.04327055351328,NEUTRAL
2024-06-26,89.18000030517578,89.76170043945312,0.7182920978774959,91.19828463520811,88.32511624369813,89.18000030517578,89.76170043945312,0.5450901794433591,-71.14420771884846,NEUTRAL
2024-06-27,89.29299926757812,89.71850051879883,0.7192475394213222,91.15699559764148,88.28000543995618,89.29299926757812,89.71850051879883,0.5401203918457043,-52.519309601412154,NEUTRAL
2024-06-30,89.22899627685547,89.65855026245117,0.7068598338179091,91.07226993008699,88.24483059481535,89.22899627685547,89.65855026245117,0.5169807434082031,-55.39264805930194,NEUTRAL
2024-07-01,89.51000213623047,89.60735054016114,0.676546871785112,90.96044428373136,88.25425679659091,89.51000213623047,89.60735054016114,0.46807060241699217,-13.865202304664528,NEUTRAL
2024-07-02,89.64800262451172,89.54355049133301,0.601894644971534,90.74733978127608,88.33976120138993,89.64800262451172,89.54355049133301,0.4042705535888672,17.224790387105642,NEUTRAL
2024-07-03,90.01699829101562,89.52110023498535,0.573375014886539,90.66785026475843,88.37435020521228,90.01699829101562,89.52110023498535,0.3818202972412109,86.58489514802514,NEUTRAL
2024-07-04,90.18399810791016,89.48845024108887,0.50953774218052,90.50752572544991,88.46937475672783,90.18399810791016,89.48845024108887,0.35428024291992133,130.8846844122968,NEUTRAL
2024-07-07,89.40899658203125,89.46669006347656,0.5027937891768556,90.47227764183027,88.46110248512285,89.40899658203125,89.46669006347656,0.34264144897460935,-11.225238825788361,NEUTRAL
2024-07-08,90.3010025024414,89.48819007873536,0.5294781057757435,90.54714629028685,88.42923386718387,90.3010025024414,89.48819007873536,0.361991462707519,149.69274277476234,NEUTRAL
2024-07-09,90.22000122070312,89.51333999633789,0.5523698281039381,90.61807965254577,88.40860034013001,90.22000122070312,89.51333999633789,0.3849601745605469,122.37823911212408,NEUTRAL
2024-07-10,90.37100219726562,89.51963996887207,0.561792075730528,90.64322412033313,88.39605581741101,90.37100219726562,89.51963996887207,0.39142436981201173,145.00242261400945,NEUTRAL
2024-07-11,90.74299621582031,89.57633972167969,0.6249595454645067,90.8262588126087,88.32642063075068,90.74299621582031,89.57633972167969,0.4537940979003906,171.39292901611813,NEUTRAL
2024-07-14,89.96119689941406,89.6557846069336,0.5616276110220563,90.7790398289777,88.53252938488949,89.96119689941406,89.6557846069336,0.4206703186035156,48.40089399767735,NEUTRAL
2024-07-15,91.00299835205078,89.72443466186523,0.6371461528761948,90.99872696761761,88.45014235611285,91.00299835205078,89.72443466186523,0.5004716491699213,170.31450130507446,SELL
2024-07-16,90.9990005493164,89.8016845703125,0.6937761961996528,91.1892369627118,88.4141321779132,90.9990005493164,89.8016845703125,0.5584033203125003,142.9451838184925,NEUTRAL
2024-07-17,91.35099792480469,89.88868446350098,0.7731621487823691,91.43500876106572,88.34236016593624,91.35099792480469,89.88868446350098,0.6263347625732422,155.64769818362734,NEUTRAL
2024-07-18,91.11799621582031,89.97473411560058,0.8104313503552081,91.595596816311,88.35387141489016,91.11799621582031,89.97473411560058,0.6559650421142578,116.19136456162889,NEUTRAL
2024-07-21,90.05840301513672,90.06807937622071,0.6932753111044796,91.45462999842967,88.68152875401175,90.05840301513672,90.06807937622071,0.567727890014649,-1.1362674800352428,NEUTRAL
2024-07-22,91.052001953125,90.144779586792,0.7137682754384091,91.57231613766882,88.71724303591517,91.052001953125,90.144779586792,0.589419937133789,102.61188548011138,NEUTRAL
2024-07-23,90.73799896240234,90.21927947998047,0.6926885363148036,91.60465655261008,88.83390240735086,90.73799896240234,90.21927947998047,0.5703201293945312,60.634890907388005,NEUTRAL
2024-07-24,90.68399810791016,90.29447937011719,0.6545103629483124,91.60350009601382,88.98545864422056,90.68399810791016,90.29447937011719,0.5415199279785157,47.95375850673188,NEUTRAL
2024-07-25,90.77400207519531,90.36852951049805,0.6180020291238824,91.60453356874581,89.13252545225029,90.77400207519531,90.36852951049805,0.5147697448730468,52.51183579139329,NEUTRAL
2024-07-28,89.8906021118164,90.4016098022461,0.5696072583167597,91.54082431887961,89.26239528561258,89.8906021118164,90.4016098022461,0.48475021362304743,-70.27780164831643,NEUTRAL
2024-07-29,90.53600311279297,90.45290985107422,0.5298986783707522,91.51270720781572,89.39311249433273,90.53600311279297,90.45290985107422,0.44688949584960935,12.395795454350607,NEUTRAL
2024-07-30,90.5739974975586,90.49920959472657,0.4951859207969869,91.48958143632053,89.5088377531326,90.5739974975586,90.49920959472657,0.4080685424804685,12.218192949878105,NEUTRAL
2024-07-31,90.48799896240234,90.5227596282959,0.4820722091676558,91.48690404663121,89.55861520996059,90.48799896240234,90.5227596282959,0.3821635055541989,-6.063838363834861,NEUTRAL
2024-08-01,90.2770004272461,90.5274097442627,0.47907171355381606,91.48555317137033,89.56926631715507,90.2770004272461,90.5274097442627,0.3770483779907224,-44.27536476018045,NEUTRAL
2024-08-04,91.33599853515625,90.62375984191894,0.43395278864966175,91.49166541921826,89.75585426461961,91.33599853515625,90.62375984191894,0.35603904724121094,133.36340470820693,NEUTRAL
2024-08-05,91.9020004272461,90.70380973815918,0.5119391621333059,91.7276880624258,89.67993141389256,91.9020004272461,90.70380973815918,0.39778938293457033,200.80822339494102,SELL
2024-08-06,91.62699890136719,90.77415962219239,0.5379678054650886,91.85009523312256,89.69822401126221,91.62699890136719,90.77415962219239,0.4194715881347662,135.54184253051324,NEUTRAL
2024-08-07,91.625,90.8368595123291,0.5610866219546411,91.95903275623839,89.71468626841981,91.625,90.8368595123291,0.4481257247924802,117.24990615611671,NEUTRAL
2024-08-08,91.60600280761719,90.88000984191895,0.5861146744619902,92.05223919084293,89.70778049299497,91.60600280761719,90.88000984191895,0.4818897247314453,100.43694348021657,NEUTRAL
2024-08-11,91.55799865722656,90.95984992980956,0.5626553885234243,92.08516070685641,89.83453915276272,91.55799865722656,90.95984992980956,0.4618645095825201,86.33826804281703,NEUTRAL
2024-08-12,91.67400360107422,90.99340019226074,0.5849283319159998,92.16325685609273,89.82354352842874,91.67400360107422,90.99340019226074,0.4920597457885748,92.21148646258358,NEUTRAL
2024-08-13,92.15899658203125,91.05139999389648,0.6403940380789456,92.33218807005437,89.77061191773859,92.15899658203125,91.05139999389648,0.5442595672607424,135.67014157225267,NEUTRAL
2024-08-14,92.39700317382812,91.10370025634765,0.7055482603032827,92.51479677695421,89.69260373574109,92.39700317382812,91.10370025634765,0.5964996337890625,144.5435832894207,NEUTRAL
2024-08-15,92.09500122070312,91.1525505065918,0.7395914552614611,92.63173341711472,89.67336759606887,92.09500122070312,91.1525505065918,0.6453498840332031,97.35811404312497,NEUTRAL
2024-08-18,92.40499877929688,91.2698802947998,0.7430044716145765,92.75588923802896,89.78387135157065,92.40499877929688,91.2698802947998,0.6415319442749023,117.95915434681889,NEUTRAL
2024-08-19,92.9800033569336,91.36628036499023,0.8328848943396051,93.03205015366945,89.70051057631102,92.9800033569336,91.36628036499023,0.6998923492431643,153.71154280020139,NEUTRAL
2024-08-20,93.20800018310547,91.48978042602539,0.913996336605875,93.31777309923714,89.66178775281364,93.20800018310547,91.48978042602539,0.7358642578125,155.66455713701163,NEUTRAL
2024-08-21,93.48100280761719,91.62963066101074,0.994641337830578,93.6189133366719,89.64034798534958,93.48100280761719,91.62963066101074,0.7634334182739252,161.67069297649965,NEUTRAL
2024-08-22,93.23799896240234,91.7528305053711,1.0348684307565934,93.82256736688429,89.6830936438579,93.23799896240234,91.7528305053711,0.8089530944824219,122.39427865975172,NEUTRAL
2024-08-25,92.28009796142578,91.87230529785157,0.9423579767416665,93.7570212513349,89.98758934436823,92.28009796142578,91.87230529785157,0.7422050476074219,36.628931127929924,NEUTRAL
2024-08-26,93.572998046875,92.02415504455567,0.9602142840766401,93.94458361270895,90.10372647640239,93.572998046875,92.02415504455567,0.7574550628662109,136.3199022842364,NEUTRAL
2024-08-27,93.72200012207031,92.18155517578126,0.9679724584349572,94.11750009265117,90.24561025891134,93.72200012207031,92.18155517578126,0.7650106811523443,134.24169398250902,NEUTRAL
2024-08-28,93.29900360107422,92.32210540771484,0.9115606601886552,94.14522672809215,90.49898408733753,93.29900360107422,92.32210540771484,0.7404060363769531,87.96058246991562,NEUTRAL
2024-08-29,92.87799835205078,92.45215530395508,0.7805604255597703,94.01327615507462,90.89103445283554,92.87799835205078,92.45215530395508,0.6761763000488287,41.98540608072667,NEUTRAL
2024-09-01,92.58799743652344,92.51475524902344,0.7352224536633806,93.9852001563502,91.04431034169667,92.58799743652344,92.51475524902344,0.6334205627441406,7.708642231073778,NEUTRAL
2024-09-02,92.8010025024414,92.5597053527832,0.7231709360777236,94.00604722493864,91.11336348062775,92.8010025024414,92.5597053527832,0.6170951843261718,26.06806381327701,NEUTRAL
2024-09-03,92.6780014038086,92.61225547790528,0.6892165716892873,93.99068862128385,91.2338223345267,92.6780014038086,92.61225547790528,0.5735454559326172,7.6420476904668995,NEUTRAL
2024-09-04,92.97200012207031,92.67960548400879,0.652500959266907,93.98460740254261,91.37460356547497,92.97200012207031,92.67960548400879,0.5355953216552735,36.39497038645633,NEUTRAL
2024-09-05,93.23999786376953,92.76130523681641,0.6120419858062289,93.98538920842887,91.53722126520395,93.23999786376953,92.76130523681641,0.5017648315429681,63.60119281126182,NEUTRAL
2024-09-08,93.02100372314453,92.8344554901123,0.544338799470716,93.92313308905374,91.74577789117087,93.02100372314453,92.8344554901123,0.443299674987793,28.05449579713219,NEUTRAL
2024-09-09,92.57499694824219,92.8795051574707,0.47627228729011784,93.83204973205093,91.92696058289047,92.57499694824219,92.8795051574707,0.39389572143554685,-51.53787202337718,NEUTRAL
2024-09-10,92.46700286865234,92.89490547180176,0.45630972160188527,93.80752491500553,91.982286028598,92.46700286865234,92.89490547180176,0.3784954071044922,-75.36905250236191,NEUTRAL
2024-09-11,92.40299987792969,92.89520530700683,0.4559671788437375,93.8071396646943,91.98327094931936,92.40299987792969,92.89520530700683,0.37819557189941405,-86.76382726272884,NEUTRAL
2024-09-12,92.92400360107422,92.9366554260254,0.4152586898322525,93.7671728056899,92.1061380463609,92.92400360107422,92.9366554260254,0.3367454528808594,-2.50472571946973,NEUTRAL
2024-09-15,92.04499816894531,92.91865539550781,0.44616905353198855,93.81099350257179,92.02631728844383,92.04499816894531,92.91865539550781,0.35528030395507815,-163.93764150666527,NEUTRAL
2024-09-16,93.26399993896484,92.93285522460937,0.4526957989095769,93.83824682242852,92.02746362679022,93.26399993896484,92.93285522460937,0.3689453125,59.836278013059086,NEUTRAL
2024-09-17,93.10399627685547,92.92765502929687,0.44995788759730304,93.82757080449147,92.02773925410227,93.10399627685547,92.92765502929687,0.3637451171875,32.31956283419521,NEUTRAL
2024-09-18,92.9280014038086,92.90000495910644,0.43074572669059397,93.76149641248763,92.03851350572525,92.9280014038086,92.90000495910644,0.3384949111938482,5.513907551010164,NEUTRAL
2024-09-19,93.20800018310547,92.8985050201416,0.4295574133298621,93.75761984680132,92.03939019348188,93.20800018310547,92.8985050201416,0.33714496612548855,61.19922566655852,NEUTRAL
2024-09-22,93.11000061035156,92.94000015258788,0.40612015526004325,93.75224046310797,92.1277598420678,93.11000061035156,92.94000015258788,0.31129989624023435,36.40657766928945,NEUTRAL
2024-09-23,92.75399780273438,92.89905014038087,0.3793422631514357,93.65773466668374,92.140365614078,92.75399780273438,92.89905014038087,0.2902455902099604,-33.31714992156834,NEUTRAL
2024-09-24,93.43800354003906,92.8848503112793,0.35118610236217185,93.58722251600364,92.18247810655495,93.43800354003906,92.8848503112793,0.27746574401855495,132.906071153965,NEUTRAL
2024-09-25,93.0009994506836,92.86995010375976,0.3387926895072974,93.54753548277436,92.19236472474516,93.0009994506836,92.86995010375976,0.26486038208007867,32.9857680474611,NEUTRAL
2024-09-26,93.36799621582031,92.89444999694824,0.3566517911826032,93.60775357931344,92.18114641458304,93.36799621582031,92.89444999694824,0.2844602966308599,110.98121002725556,NEUTRAL
2024-09-29,93.36900329589844,92.93350028991699,0.36401262680935537,93.6615255435357,92.20547503629828,93.36900329589844,92.93350028991699,0.2826498031616211,102.71910118930734,NEUTRAL
